"地方,n,Cb15,的,u,Bo29,老百姓,n,Aa01,还,d,Hi27,着,u,Dn08,你,r,Aa03,这,r,Ca31,是,v,Jd01",0
"被,p,Je13,淡忘,v,Gb07,了,y,Ig01,只,d,Dn08,着,u,Dn08,个人,n,Aa02,的,u,Bo29,圆满,a,Ed11",0
"时,Ng,Ca30,每个,r,Dn08,人,n,Ab02,都,d,Cb25,着,u,Dn08,托福,nz,L06,和,c,Hh04,外企,j,-1",0
"党委,n,Di09,一班人,l,-1,本着,p,Kb02,要,c,Ag04,官兵,n,Ae10,不,d,Ie01,想,v,Gb06,家,n,Al02",0
"要,c,Ag04,想,v,Gb06,官兵,n,Ae10,不,d,Ie01,家,n,Al02,部队,n,Di11,就要,d,Ka13,像,v,Kb03",0
"家,n,Al02,的,u,Bo29,思想,n,Gb01,积极,ad,Ee23,办法,n,Db09,努力,ad,Ka19,改善,v,Ih11,官兵,n,Ae10",0
"我,r,Aa05,真,d,Ka30,是,v,Jd01,太,d,Bo29,爸爸,n,Ah04,了,y,Ig01,就,d,Kb04,给,p,Je05",0
"心里,s,Bk05,装,v,Hh01,着,u,Dn08,群众,n,Aa01,着,u,Dn08,工作,vn,Ae01,到,v,Hf08,基层,n,Di16",0
"教师,n,Ae13,您好,l,-1,我,r,Aa05,很,d,Ka01,你,r,Aa03,谢谢,v,L06",0
"如痴如醉,i,Ga14,地,u,Di09,唱,v,Hh04,着,u,Dn08,你,r,Aa03,的,u,Bo29,时候,n,Ca04,赢得,v,Je12",0
"回家,v,Hf07,过年,v,Ca18,前,f,Cb04,仍,d,Kb07,着,u,Dn08,昔日,t,Ca11,老朋友,n,Aj01,的,u,Bo29",0
"句,q,Dn08,心里话,n,Dk11,我,r,Aa05,也,d,Kd03,家,n,Al02",0
"一点,m,Bb02,我,r,Aa05,都,d,Cb25,会,v,Hi05,它,r,Ba10,常常,d,Ka10,回来,v,Hf07,第一,m,Ka09",0
"没,d,Jd08,回家,v,Hf07,过年,v,Ca18,不,d,Ie01,想,v,Gb06,家,n,Al02",0
"回家,v,Hf07,过年,v,Ca18,想,v,Gb06,不,d,Ie01,家,n,Al02",0
"过程,n,Da05,中,f,Di02,要,v,Ag04,处处,d,Cb09,着,u,Dn08,群众,n,Aa01,一切,r,Eb02,为了,p,Kb05",0
"打工,v,Hj11,的,u,Bo29,有事,v,Da01,或,c,Kc01,家,n,Al02,时,Ng,Ca30,跟,p,Bk08,家里,s,Ah08",0
"放,v,Ga13,在,p,Jd02,基层,n,Di16,时刻,d,Ca04,着,u,Dn08,群众,n,Aa01,充分,ad,Ka03,相信,v,Gb14",0
"我,r,Aa05,搜索,v,Hj40,记忆,n,Gb07,竟,d,Ka27,不,d,Ie01,起,v,Kd02,这么,r,Ka34,一,m,Ka16",0
"队员,n,Aj07,中,f,Di02,最,d,Ka02,不,d,Ie01,家,n,Al02,的,u,Bo29,人,n,Ab02",0
"考察队员,n,-1,中,f,Di02,最,d,Ka02,不,d,Ie01,家,n,Al02,的,u,Bo29,人,n,Ab02,以后,f,Ca12",0
"你,r,Aa03,却,d,Hb13,成为,v,Ih01,最,d,Ka02,家,n,Al02,的,u,Bo29,人,n,Ab02",0
"一,d,Ka16,苦,a,Df02,一,d,Ka16,累,a,L04,家,n,Al02,一,d,Ka16,空,a,Cb07,一,d,Ka16",0
"空,a,Cb07,一,d,Ka16,闲,a,Ca05,也,d,Kd03,家,n,Al02",0
"小,a,Ah08,乐天,nr,Ee08,一,m,Ka16,天,q,Cb07,煞,v,Ig02,大,a,Ah05,乐天,nr,Ee08",0
"刘,nr,Dd15,光亮,nr,Eb18,农,Ng,Ae07,难,Ng,Da10,解,v,Jd10,农,Ng,Ae07",0
"我,r,Aa05,基于,p,Kb07,这些,r,Ed61,要素,n,Dd10,条件,n,Dd11",1
"我,r,Aa05,不禁,d,Gb16,大吃一惊,i,Ga16,未曾,d,Ka18,它,r,Ba10,在,p,Jd02,这里,r,Cb30,竟,d,Ka27",1
"我,r,Aa05,水仙,n,Bh02,的,u,Bo29,这种,r,-1,品性,n,De01",1
"我,r,Aa05,也,d,Kd03,不用,d,Gc03,发愁,v,Ga02,也,d,Kd03",1
"小姚,nr,-1,这,r,Ca31,位,q,Dn08,旅客,n,Ag10,刚,d,Bf02",1
"我,r,Aa05,少数,m,Dn05,让,v,Je04,人,n,Ab02,敬而远之,i,Ga16",1
"我,r,Aa05,这些,r,Ed61,局长,n,Af10,在,v,Jd02,台上,s,Cb03",1
"我,r,Aa05,对,p,Fc04,新,a,Ka12,中国,ns,Di02,成立,v,Hc05",1
"我,r,Aa05,应该,v,Gc03,是,v,Jd01,计算机,n,Bo01,在,p,Jd02",1
"我,r,Aa05,这,r,Ca31,是,v,Jd01,一个,m,Dn08,几乎,d,Ka27",1
"问题,n,Dd09,的,u,Bo29,时候,n,Ca04,我,r,Aa05,大家,r,Al02,应该,v,Gc03,把,p,Hc10,眼界,n,Dk02",1
"我,r,Aa05,正,d,Bc02,因为,c,Kc09,我国,r,Di02,政治,n,Di08",1
"着,u,Dn08,你们,r,Aa03,快,d,Ga01,来,v,Ca03",1
"我,r,Aa05,中国,ns,Di02,教练,n,Ae13,会,v,Hi05,竭尽全力,i,Ka19",1
"企及,v,-1,的,u,Bo29,幸运,a,If03,这样,r,Ka34,未免,d,Ka30,过于,d,Kc13,浅薄,a,Ee18,更何况,l,-1",1
"他,r,Aa04,得利斯,nz,-1,要,v,Ag04,把,p,Hc10,眼光,n,Df14",1
"我,r,Aa05,患者,n,Ag01,在,p,Jd02,就医,v,Hg20,时,Ng,Ca30",1
"我,r,Aa05,饮茶,v,-1,能,v,Gc02,饮,v,Bl01,到,v,Hf08",1
"一,m,Ka16,丝,q,Dn10,欣慰,a,Ga07,我,r,Aa05,老人,n,Ai02,一定,d,Ka15,走,v,Hi01,得,u,Ib10",1
"我,r,Aa05,廉政,n,Ee41,台历,n,Bp18,放,v,Ga13,在,p,Jd02",1
"我,r,Aa05,我,r,Aa05,还是,d,Kc01,就,p,Kb04,地质,n,Dc01",1
"广告,n,Dk14,效应,n,Da25,的话,u,Kd05,我,r,Aa05,到,p,Hf08,一个,m,Dn08,知名度,n,Da21,高,a,Eb04",1
"作为,p,Kb05,一个,m,Dn08,干部,n,Ae01,我,r,Aa05,首先,c,Ka09,要,v,Ag04,留,v,Jd01,精神,n,Dk01",1
"我,r,Aa05,也,d,Kd03,是,v,Jd01,这么,r,Ka34,最,d,Ka02,理想,a,Df10,的,u,Bo29,是,v,Jd01",1
"我,r,Aa05,作为,p,Kb05,各级,r,Ed61,领导,n,Hc09,干部,n,Ae01",1
"我,r,Aa05,她,r,Aa04,所,u,Di09,坦言,v,Hi12,的,u,Bo29",1
"如何,r,Kc10,去,v,Ca11,落实,v,Ga09,我,r,Aa05,应该,v,Gc03,把握,v,Fa06,好,a,Je10,以下,f,Cb03",1
"我们,r,Aa02,早,ad,L01,过,v,Je09,了,u,Ig01,保修期,n,-1",1
"我,r,Aa05,这个,r,Ed61,问题,n,Dd09,不会,v,Gc02,要,v,Ag04",1
"除旧迎新,l,-1,时,Ng,Ca30,总,d,Ae10,会,v,Hi05,点,q,Cb08,什么,r,Ba10",2
"这,r,Ca31,只,q,Dn08,心事,n,Df02,的,u,Bo29,布老虎,n,-1",2
"默默,d,Ed25,眺望,v,Fc04,细细,d,Ea06,究,Vg,Ka31",2
"共产党员,n,Aa01,应有,v,Gc03,的,u,Bo29,行动,vn,Ie13,问题,n,Dd09,办,v,Bn03,事情,n,Da01,不,d,Ie01",2
"她,r,Aa04,为什么,r,Ka35,喜欢,v,Gb09,她,r,Aa04,了,u,Ig01,想,v,Gb06,说,v,Hi34",2
"喜欢,v,Gb09,她,r,Aa04,想,v,Gb06,了,u,Ig01,说,v,Hi34",2
"敢,v,Gc01,别人,r,Aa05,不,d,Ie01,敢,v,Gc01,想,v,Gb06",2
"想,v,Gb06,别人,r,Aa05,不,d,Ie01,敢,v,Gc01,的,u,Bo29,事,n,Hi37,敢,v,Gc01,做,v,Hh01",2
"管理者,n,Af10,多,d,Ih05,动脑筋,v,Gb01,多,d,Ih05,办法,n,Db09,既,c,Kc04,要,v,Ag04,生存,v,Ib03",2
"人,n,Ab02,的,u,Bo29,思想,n,Gb01,去,v,Ca11,神,n,Dh01,的,u,Bo29,事情,n,Da01,否则,c,Kc07",2
"我,r,Aa05,通,v,Al02,了,y,Ig01,从,p,Hi39,今天,t,Ca23",2
"进,v,He03,了,u,Ig01,校园,n,Cb08,的,u,Bo29,就,d,Kb04,是,v,Jd01,将来,t,Ca12",2
"当时,t,Ca31,的,u,Bo29,也,d,Kd03,挺,d,Hj03,简单,a,Ed37",2
"当地,s,Cb15,政府,n,Di11,和,c,Hh04,群众,n,Aa01,尽,v,Ie13,了,u,Ig01,各种,r,Dn03,办法,n,Db09",2
"谁,r,Aa06,越,d,Je09,休息,v,Jd08,越,d,Je09,胖,a,Ea07",2
"油条,n,Br09,难以,d,Ed48,下咽,v,-1,只,d,Dn08,着,u,Dn08,吃,v,Je13,下去,v,Hj62,的,u,Bo29",2
"很,d,Ka01,久,a,Ea01,了,y,Ig01,只是,d,Kc13,得,u,Ib10,多,a,Ih05,而,c,Aa03,写,v,Hi13",2
"太,d,Bo29,狭隘,a,Ed38,了,y,Ig01,得,v,Ib10,得,u,Ib10,宽,a,Dn01,点儿,q,Eb01,大,a,Ah05",2
"是否,v,Da15,到,v,Hf08,芳草,n,Bh03,绿树,n,Bh01,溪水,n,Be05",2
"叫,v,Bg07,我,r,Aa05,如何,r,Kc10,不,d,Ie01,精卫填海,i,Ee24,夸父追日,i,Hj67,愚公移山,i,Ee25,的,u,Bo29",2
"我,r,Aa05,常,d,Ka10,我,r,Aa05,工作,v,Ae01,上,f,Hj63,争,v,Hh07",2
"送,v,Hi26,心,n,Bk14,往,p,Ca11,基层,n,Di16,搞,v,Hj12,拴心,v,-1,留,v,Jd01,人,n,Ab02",2
"观念,n,Df01,对,p,Fc04,问题,n,Dd09,要,v,Ag04,得,u,Ib10,长远,a,Eb24,一点,m,Bb02,要,v,Ag04",2
"不曾,d,Ka18,年,q,Ca18,后,f,Ai03,的,u,Bo29,同,v,Jb01",2
"动物,n,Ba02,的,u,Bo29,皮,n,Bk10,骨,Ng,Bk13,着,u,Dn08,它们,r,Ba10,昔日,t,Ca11,咆哮,vn,Ia08",2
"心,n,Bk14,往,p,Ca11,一,m,Ka16,处,q,Dn08,力,n,De04,往,p,Ca11,一,m,Ka16,处,q,Dn08",2
"跟,v,Bk08,上,v,Hj63,句,q,Dn08,现在,t,Ca10,起来,v,Ih13,觉得,v,Gb02,很,d,Ka01,脸红,v,Ic02",2
"哪,r,Ba10,正,d,Bc02,得意,a,Ga04,时,Ng,Ca30,抗战,v,Di11",2
"她,r,Aa04,为什么,r,Ka35,不,d,Ie01,能,v,Gc02,认养,v,-1",2
"朔伊布勒,nr,-1,不,d,Ie01,出,v,Jd07,锦囊妙计,i,Df09,能,v,Gc02",2
"按照,p,Kb07,按照,p,Kb07,这个,r,Ed61,思路,n,Df01,下去,v,Hj62,将来,t,Ca12,的,u,Bo29,世界,n,Di14",2
"但,c,Kc03,他,r,Aa04,心里,s,Bk05,的,u,Bo29,远,ad,Ed32,不,d,Ie01,是,v,Jd01",2
"计较,v,Hi41,什么,r,Ba10,只是,d,Kc13,一心,d,Ga13,着,u,Dn08,把,p,Hc10,电厂,n,Dm03,建,v,Hd01",3
"原则,n,Dd11,的,u,Bo29,国家,n,Di02,极力,d,Ka19,把,p,Hc10,安理会,j,Di10,安理会,j,Di10,安理会,j,Di10",3
"有人,r,Aa01,问,v,Hi18,小,a,Ah08,扎耶德,nr,-1,不,d,Ie01,想,v,Gb06,到,v,Hf08,中国,ns,Di02",3
"小,a,Ah08,扎耶德,nr,-1,想,v,Gb06,不,d,Ie01,到,v,Hf08,中国,ns,Di02,去,v,Ca11,玩,v,Hj48",3
"出,v,Jd07,来,v,Ca03,一下,m,Dn08,他们,r,Aa04,见见,v,-1,你,r,Aa03",3
"们,k,Aa01,则,c,Dn08,表示,v,Ja03,不,d,Ie01,多,d,Ih05,生,v,Al01,娃,Ng,Bi01,一心,d,Ga13",3
"是,v,Jd01,因为,c,Kc09,读者,n,Aa01,们,k,Aa01,挤,v,Fd08,在,p,Jd02,她,r,Aa04,门外,s,-1",3
"家乡,n,Cb15,不,d,Ie01,就,d,Kb04,是,v,Jd01,为,p,Ih01,乡亲,n,Ad03,们,k,Aa01,干,v,Je01",3
"些,q,Dn05,年,q,Ca18,很多,m,Eb01,人,n,Ab02,往,p,Ca11,外,f,Ae17,搬,v,Hf05",3
"有,v,Jd07,一个,m,Dn08,单位,n,Di09,办,v,Bn03,一个,m,Dn08,培训,vn,Hg07,学校,n,Dm05",3
"其,r,Aa04,意思,n,Df13,就,d,Kb04,是,v,Jd01,说明,v,Ja04,这,r,Ca31,套,q,Hg08,书,n,Hg11",3
"地位,n,Cb01,俄,j,Di02,也,d,Kd03,不仅,c,Kc05,当,v,Jb01,政治,n,Di08,大国,n,Di02,军事,n,Di11",3
"如果,c,Kc08,现在,t,Ca10,有,v,Jd07,华人,n,Aa01,移民,v,Ih02,加拿大,ns,Di02,我,r,Aa05,劝,v,Hi34",3
"只,d,Dn08,有,v,Jd07,的,u,Bo29,人,n,Ab02,到,v,Hf08,加拿大,ns,Di02,开创,v,Hc05,新,a,Ka12",3
"能,v,Gc02,听,v,Hi39,歌,n,Hh04,而且,c,Kc02,听,v,Hi39,什么,r,Ba10,都,d,Cb25,可以,v,Gc02",3
"企业,n,Dm03,的,u,Bo29,上级,n,Aj08,他,r,Aa04,借此机会,l,-1,了解,v,Hi24,一下,m,Dn08,困难,a,Da10",3
"我,r,Aa05,提,v,Hi27,一个,m,Dn08,小,a,Ah08,建议,n,Hc14",3
"可见,c,Ja04,要,c,Ag04,彻底,ad,Ed37,杜绝,v,Je07,类似,v,Jb03,上海太阳广场,ns,-1",3
"下去,v,Hj62,因为,p,Kc09,我,r,Aa05,不,d,Ie01,让,v,Je04,你,r,Aa03,在,p,Jd02,追思,v,-1",3
"美国,ns,Di02,并,d,Kc06,不,d,Ie01,是,v,Jd01,向,p,Cb01,东亚,ns,Cb08,国家,n,Di02,发起,v,Hc12",3
"但,c,Kc03,一心,d,Ga13,发财,v,If03,的,u,Bo29,投资者,n,Ae09,对,p,Fc04",3
"可爱,a,Ed40,就,d,Kb04,情不自禁,i,Gb16,地,u,Di09,给,p,Je05,它,r,Ba10,喂,v,Hd27,点,q,Cb08",3
"喜欢,v,Gb09,逛,v,Fb01,动物园,n,Bn20,很,d,Ka01,知道,v,Gb08,动物,n,Ba02,是,v,Jd01,怎样,r,Ka35",3
"任何,r,Eb02,东西,n,Aa01,要,v,Ag04,为,p,Ih01,群众,n,Aa01,所,u,Di09,接受,v,Je14",3
"不,d,Ie01,是,v,Jd01,节日,n,Ca25,不,d,Ie01,呆,v,Hj02,在,p,Jd02,家里,s,Ah08,而是,c,Kc06",3
"合伙,v,Ka23,做,v,Hh01,生意,n,Di19,有的,r,Eb02,找,v,Hj57,他,r,Aa04,做,v,Hh01,靠山,n,Aj09",3
"领导,n,Hc09,安排,v,Hc03,安排,v,Hc03,安排,v,Hc03,安排,v,Hc03",3
"因,p,Kc09,流血,v,Ib18,过,d,Je09,多,a,Ih05,一,m,Ka16,招,q,Hc24,制,v,Je08,敌,Ng,Aj01",3
"也,d,Kd03,开始,v,Ig01,裂,v,Id06,口子,n,Cb21,吃,v,Je13,蔬菜,n,Bh06,补充,v,Ih05,些,q,Dn05",3
"要,v,Ag04,放,v,Ga13,到,v,Hf08,位,Ng,Dn08,放,v,Ga13",3
"农民,n,Ae07,冬闲,n,-1,了,y,Ig01,没,d,Jd08,着,u,Dn08,走,v,Hi01,出去,v,Hj64,搞,v,Hj12",3
