"生,ad,Al01,喝,v,Fc10,蛇血,n,-1,进,v,He03,不,d,Ie01,想,v,Gb06,补,v,Hd09,出,v,Jd07",0
"进,v,He03,补,v,Hd09,不,d,Ie01,想,v,Gb06,出,v,Jd07,了,u,Ig01,鞭节舌虫病,n,-1,住院,v,Hj01",0
"肉,n,Bh13,真,a,Ka30,的,u,Bo29,那么,r,Kc08,吗,y,Kd05",0
"野生,b,Ib01,动物,n,Ba02,来路不明,l,-1,进,v,He03,不,d,Ie01,成,v,Ih01,反,d,An01,受,v,Je14",0
"壮,v,Ed20,骨,Ng,Bk13,生,v,Al01,髓,Ng,Bk16,精,Ng,Bl05,益,Vg,Ih05,血,n,Bl02,的,u,Bo29",0
"不要,d,Gc03,自己,r,Aa05,胡乱,d,Ka19,进,v,He03",0
"比如,v,Jb03,钙,n,Dd10,类,n,Jb03,的,u,Bo29,保健,n,Dk01",0
"中,f,Di02,一般,a,Jb03,只,d,Dn08,有,v,Jd07,钙,n,Dd10,两,m,Dd05,个,q,Dn08,字,n,Bg07",0
"钙,n,Dd10,是,v,Jd01,好事,n,Da01,但,c,Kc03",0
"固然,c,Ka29,有,v,Jd07,吃,v,Je13,什么,r,Ba10,什么,r,Ba10,的,u,Bo29,传统,a,Df01,观念,n,Df01",0
"天天,d,Ka11,以,p,Di02,新鲜,a,Ed04,猪肝,n,Bk14,身体,n,Bk01,又,d,Kc02,煎,v,Dn08,又,d,Kc02",0
"当,p,Jb01,越来越,d,Ka04,多,a,Ih05,的,u,Bo29,肾,n,Bk14,强,Vg,Eb04,肾,n,Bk14,广告,n,Dk14",0
"值,n,Gc04,明显,ad,Ed46,低下,a,Ea02,以,p,Di02,肾,n,Bk14,中药,n,Br13,治疗,v,Hg20,后,f,Ai03",0
"干部,n,Ae01,多,d,Ih05,吃,v,Je13,乱,d,Ga07,公款,n,Dj08,旅游,v,Hj48,有,v,Jd07,的,u,Bo29",0
"不仅,c,Kc05,于,p,Kb05,身体,n,Bk01,无,v,Jd08,而且,c,Kc02,还,d,Hi27,会,v,Hi05,吃,v,Je13",0
"打,v,Gb05,产品,n,Dj06,安神,v,Hj33,安神,v,Hj33,脑,n,Bk02,液,Ng,Bg01,是,v,Jd01,我国,r,Di02",0
"前,f,Cb04,当,p,Jb01,安神,v,Hj33,安神,v,Hj33,脑,n,Bk02,液,Ng,Bg01,正,d,Bc02,处在,v,Jd02",0
"其中,r,Da05,安神,v,Hj33,安神,v,Hj33,脑,n,Bk02,液,Ng,Bg01,利脑心,n,-1,血府逐瘀,n,-1",0
"检测仪,n,-1,改造,v,Hd01,安神,v,Hj33,安神,v,Hj33,脑,n,Bk02,液,Ng,Bg01,传统,a,Df01,的,u,Bo29",0
"的,u,Bo29,新品,n,Ba04,安神,v,Hj33,安神,v,Hj33,脑,n,Bk02,液,Ng,Bg01,不仅,c,Kc05,质量,n,Dd12",0
"敖东牌,nz,-1,安神,v,Hj33,安神,v,Hj33,脑,n,Bk02,液,Ng,Bg01,不仅,c,Kc05,获得,v,Je12",0
"心,n,Bk14,扩张,v,Ih03,血管,n,Bk16,静脉,n,Bk16,液,Ng,Bg01,和,c,Hh04,纠正,v,Hj66,酸中毒,n,-1",0
"为,p,Ih01,钙,n,Dd10",0
"国安,nz,-1,足球队,na,Dd15,指定,v,Hc04,专用,vn,Hj28,钙,n,Dd10,产品,n,Dj06,新闻,n,Da01,发布会,n,Di23",0
"目前,t,Ca10,急需,v,Jc05,钙,n,Dd10",0
"提高,v,Ih10,身体,n,Bk01,素质,n,De04,需要,v,Jc05,钙,n,Dd10,而,c,Aa03,眼下,t,Ca10,他们,r,Aa04",0
"需要,v,Jc05,在,p,Jd02,精神,n,Dk01,上,f,Hj63,钙,n,Dd10",0
"普通,a,Ed04,上海,ns,Cb25,手表,n,Bp31,那,r,Kc08,了,u,Ig01,又,d,Kc02,补,v,Hd09,的,u,Bo29",1
"那,r,Kc08,补,v,Hd09,了,u,Ig01,又,d,Kc02,的,u,Bo29,睡衣,n,Bq03,毛巾,n,Bp03,皮鞋,n,Bq05",1
"是,v,Jd01,拆,v,Ib08,东,f,Aj05,墙,n,Bn07,西,f,Cb02,墙,n,Bn07,全力,d,Ka19,保障,v,Jd01",1
"现场,s,Cb28,提供,v,Jc05,从,p,Hi39,修车,v,-1,鞋,n,Bq05,修,v,Hg17,电器,n,Bo04,到,p,Hf08",1
"的,u,Bo29,小,a,Ah08,洞,n,Cb22,不,d,Ie01,大,a,Ah05,洞,n,Cb22,难,ad,Da10,堵,v,Bn07",1
"说,v,Hi34,小,a,Ah08,洞,n,Cb22,不,d,Ie01,大,a,Ah05,洞,n,Cb22,难,ad,Da10,堵,v,Bn07",1
"切实,ad,Ed10,做到,v,Ie14,查,v,Hg10,漏,v,He15,洞,n,Cb22,切,v,Ed16,脉,Ng,Bk16,问,v,Hi18",1
"的,u,Bo29,内裤,n,-1,都,d,Cb25,要,v,Ag04,上,v,Hj63,几,m,Bp26,个,q,Dn08,补钉,n,-1",1
"放,v,Ga13,渔漂,n,-1,扇贝,n,Bi16,笼,Ng,Bp10,到,p,Hf08,下午,t,Ca28",1
"知,v,Gb08,怎么,r,Kc12,为,p,Ih01,找钱,v,Hi27,窟窿,n,Cb22,着急,a,Ga10,呢,y,Bq02",1
"党费,n,Dj08,另,r,Ee04,一,m,Ka16,部分,n,Eb02,进,v,He03,了,u,Ig01,大家,r,Al02,的,u,Bo29",2
"等,u,Dn08,方面,n,Cb01,的,u,Bo29,条目,n,Di24,入,v,Jc01,了,u,Ig01,第一,m,Ka09,版,n,Bo17",2
"耕地,n,Hd17,万,m,Dn04,亩,q,Dn10,占,v,Jd04,平衡,an,He14,并,c,Kc06,略,d,Eb04,有,v,Jd07",2
"查,v,Hg10,税款,n,Dj06,三亿,m,-1,元,q,Ah08",2
"无,v,Jd08,款,n,Dn08,作品,n,Dk19,或,c,Kc01,上,v,Hj63,老师,n,Ae13,的,u,Bo29,名款,n,-1",2
"为什么,r,Ka35,选用,v,Hc25,电控,v,-1,气,n,Bg06,加,v,Je05,三元催化,vn,-1,转化,vn,Ih02",2
"与,p,Je05,万,m,Dn04,名,q,Ja02,劳动者,n,Af01,签,v,Hc16,了,u,Ig01,劳动,vn,L04,合同,n,Dk20",2
"毒死,v,-1,的,u,Bo29,野生,b,Ib01,动物,n,Ba02,上,v,Hj63,一,m,Ka16,枪,q,Bo29,再,d,Ig04",2
"边,d,Kc02,复垦,v,-1,占,v,Jd04,一,m,Ka16,一,m,Ka16,可,v,Ka01,用,p,Jc05,新,d,Ka12",2
"环保局,n,-1,指定,v,Hc04,的,u,Bo29,电控,vn,-1,气,n,Bg06,装置,n,Hd02,到,v,Hf08,哪里,r,Cb30",2
"国家,n,Di02,扶持,v,Hi36,一点,m,Bb02,集体,n,Di10,一点,m,Bb02,友好,a,Aj01,单位,n,Di09,援助,v,Hi36",2
"大力,d,Ka19,开展,v,Ig03,以,p,Di02,劳,v,L04,农,Ng,Ae07,以,p,Di02,钱,n,Dj03,补,v,Hd09",2
"补,v,Hd09,农,Ng,Ae07,以,p,Di02,钱,n,Dj03,粮,n,Br01,工作,vn,Ae01,其,r,Aa04,输转,v,-1",2
"边,d,Kc02,学习,v,Hg08,缺,v,He15,什么,r,Ba10,什么,r,Ba10,哪,r,Ba10,方面,n,Cb01,知识,n,Dk02",2
"采取,v,Hj28,以,p,Di02,奖,n,Hc21,代,v,Dn08,政策,n,Di09,用,p,Jc05,年,q,Ca18,左右,m,Af02",2
"希望,v,Gb04,你,r,Aa03,能,v,Gc02,尽快,d,Ka08,上,v,Hj63,无神论,n,Dk02,和,c,Hh04,唯物主义,n,Dk02",2
"他,r,Aa04,还是,d,Kc01,很,d,Ka01,想,v,Gb06,一,m,Ka16,补,v,Hd09,基本功,n,Dd12,的,u,Bo29",2
"很,d,Ka01,想,v,Gb06,补,v,Hd09,一,m,Ka16,基本功,n,Dd12,的,u,Bo29,缺欠,n,He15,再说,v,Kc02",2
"学,v,Hg08,人,n,Ab02,之,u,Kd01,长,Ng,Ih05,己,r,Aa05,之,u,Kd01,短,a,He15,深入,v,Ed16",2
"堤内,s,-1,损失,n,If24,堤,n,Bn14,外,f,Ae17,大力,d,Ka19,发展,v,Ie12,第三产业,l,Dj03",2
"先,d,Ca11,用,p,Jc05,期股,n,-1,收入,n,Dj08,期股,n,-1,收入,n,Dj08,＝,w,-1,期股,n,-1",2
"再,d,Ig04,用,p,Jc05,实股,n,-1,收入,n,Dj08,实股,n,-1,收入,n,Dj08,＝,w,-1,实股,n,-1",2
"拾,v,Fa15,社会,n,Di01,之,u,Kd01,缺,n,He15,社会,n,Di01,之,u,Kd01,需,Ng,Jc05,的,u,Bo29",2
"需要,v,Jc05,别人,r,Aa05,给,p,Je05,它,r,Ba10,民主,a,Ee38,课,n,He10,奥地利,ns,Di02,奥地利,ns,Di02",2
"是,v,Jd01,多,d,Ih05,退,v,Hi27,少,d,He15,事实上,l,Ka30,多,d,Ih05,收,v,He10,的,u,Bo29",2
"以,p,Di02,人,n,Ab02,之,u,Kd01,长,Ng,Ih05,己,r,Aa05,不足,vn,Dd02",2
"采取,v,Hj28,港口,n,Cb26,损失,n,If24,市场,n,Cb28,的,u,Bo29,营销,vn,He03,策略,n,Di09,充分,ad,Ka03",2
"运输,vn,Hf05,进款,n,Dj08,收入,n,Dj08,不仅,c,Kc05,上,v,Hj63,了,u,Ig01,半年,m,Ca06,万,m,Dn04",2
"毁,v,Id06,的,u,Bo29,林地,n,Bn12,上,f,Hj63,植,v,Hd20,了,u,Ig01,多,m,Ih05,株,q,Bh10",2
"节前,t,-1,节中,t,-1,要求,v,Gb04,临时,d,Ka09,聘,v,Hi02,服务,vn,Hi37,人员,n,Aa01,的,u,Bo29",2
"学校,n,Dm05,课内,t,-1,损失,v,If24,课外,t,Ed53,暗地里,d,Ed44,暗地里,d,Ed44,开办,v,Hc05,补习班,n,Di10",2
"则,d,Dn08,校内,s,-1,损失,v,If24,校外,s,Cb05,使,v,Kb05,家教业,n,-1,愈发,d,Ka04,火爆,a,-1",2
"就,d,Kb04,提,v,Hi27,出,v,Jd07,要,v,Ag04,中国,ns,Di02,历史,n,Dd01,教育,vn,Hg01,否则,c,Kc07",2
